Unnamed: 0,key,read_or_not
47378,76561198165175785,0
47379,76561197991409800,0
47380,76561198082119578,0
47381,76561198081744755,0
47382,76561198285823866,0
47383,76561197972258197,0
47384,76561198014963847,0
47385,76561198014254243,0
47386,76561198002481240,0
47387,76561197960319044,0
47388,76561198123551288,0
47389,76561198166634213,0
47390,76561198013071375,0
47391,76561198089692432,0
47392,76561198046052086,0
47393,76561197962710908,1
47394,76561198414951607,0
47395,76561198022319529,0
47396,76561197966851091,0
47397,76561198034129721,0
47398,76561198015335249,0
47399,76561199151552601,0
47400,76561198012836450,0
47401,76561198041161772,0
47402,76561198113439489,0
47403,76561198150270266,0
47404,76561198284323921,0
47405,76561197983657101,0
47406,76561197982618971,0
47407,76561198006581461,1
47408,76561198324962421,0
47409,76561198248768546,0
47410,76561198131324272,0
47411,76561197977900094,0
47412,76561198150746007,0
47413,76561198067562975,0
47414,76561197973902813,0
47415,76561198066099600,0
47416,76561198001658683,1
47417,76561198063105350,0
47418,76561198020182025,0
47419,76561197970507611,0
47420,76561198070130006,0
47421,76561198059944512,0
47422,76561198196885877,0
47423,76561199041248370,0
47424,76561198129340563,0
47425,76561198008494208,0
47426,76561198051049556,0
47427,76561198187730857,1
47428,76561197981329557,0
47429,76561197988366312,0
47430,76561197965296066,0
47431,76561197994315242,0
47432,76561198011477289,0
47433,76561198044496276,0
47434,76561198186787134,0
47435,76561198200460889,0
47436,76561197960331567,0
47437,76561198062231168,1
47438,76561198297363290,0
47439,76561198049434163,0
47440,76561198356423373,0
47441,76561198050635723,0
47442,76561198301934285,0
47443,76561198263117105,0
47444,76561198054033422,0
47445,76561198157762768,0
47446,76561198131864916,0
47447,76561198045093464,0
47448,76561198031062454,0
47449,76561198185413305,0
47450,76561198009100870,0
47451,76561198134271780,0
47452,76561198045630206,0
47453,76561197960594738,1
47454,76561198108639807,0
47455,76561199509090971,0
47456,76561198039804402,0
47457,76561198119282913,0
47458,76561198131568729,0
47459,76561198233313796,1
47460,76561198049271233,1
47461,76561198316751326,0
47462,76561198129275778,0
47463,76561198272740261,0
47464,76561198163153581,0
47465,76561198162633881,0
47466,76561198863826507,0
47467,76561198322259332,0
47468,76561197995302247,0
47469,76561198350666348,0
47470,76561197997255540,0
47471,76561198211718752,0
47472,76561199054595698,0
47473,76561198016021459,0
47474,76561198094097103,0
47475,76561198102396854,0
47476,76561198217432945,0
47477,76561198017378238,0
47478,76561198040186151,0
47479,76561198075690106,0
47480,76561198113854248,0
47481,76561197975364510,0
47482,76561197984509518,0
47483,76561198214102487,0
47484,76561198252772460,0
47485,76561198229146876,0
47486,76561198102950648,0
47487,76561198262340449,0
47488,76561198059718495,0
47489,76561198133946453,0
47490,76561198318479483,0
47491,76561198063709518,0
47492,76561198007764183,0
47493,76561197960441278,0
47494,76561198111303687,0
47495,76561198038315472,0
47496,76561198010009228,0
47497,76561197992931714,0
47498,76561198127124380,0
47499,76561198056987402,0
47500,76561198150060409,0
47501,76561197992091786,0
47502,76561197968500908,0
47503,76561197974497374,1
47504,76561198074420450,0
47505,76561198132743653,0
47506,76561198010539034,0
47507,76561198122429703,0
47508,76561198079516040,0
47509,76561198299310204,0
47510,76561198268926854,0
47511,76561198970859197,1
47512,76561197993173840,0
47513,76561198005829249,0
47514,76561197972039973,0
47515,76561198136350874,0
47516,76561197971371044,0
47517,76561198008241999,0
47518,76561198325080637,0
47519,76561198366168687,0
47520,76561197989338953,1
47521,76561198136717630,0
47522,76561198067016001,0
47523,76561197965911992,0
47524,76561198047771769,0
47525,76561198001269186,0
47526,76561197984399480,0
47527,76561198051763546,0
47528,76561198019504038,0
47529,76561197971279411,0
47530,76561198155793681,0
47531,76561198010247562,0
47532,76561199117756560,0
47533,76561198178008699,0
47534,76561198119025296,0
47535,76561198012914965,0
47536,76561198075099572,0
47537,76561198097750915,0
47538,76561198062390680,0
47539,76561198343350237,0
47540,76561198038866881,0
47541,76561198071247431,0
47542,76561198354784142,0
47543,76561198166000927,0
47544,76561198089337371,0
47545,76561198044358641,0
47546,76561198099543486,0
47547,76561198002466109,0
47548,76561198000917648,0
47549,76561198278551555,0
47550,76561198031919086,0
47551,76561197980494009,0
47552,76561198433446304,0
47553,76561197970345651,0
47554,76561198088030411,0
47555,76561198104122540,0
47556,76561197990883853,0
47557,76561199201787343,0
47558,76561198088619984,0
47559,76561198089886131,0
47560,76561198014074393,0
47561,76561198008075438,0
47562,76561198212948461,0
47563,76561198357713134,0
47564,76561198068995815,0
47565,76561198035501129,0
47566,76561198044199114,0
47567,76561197989778422,0
47568,76561198190799211,0
47569,76561198107184820,0
47570,76561197990576555,0
47571,76561198419283281,0
47572,76561198052221249,0
47573,76561198140757205,0
47574,76561198021349388,0
47575,76561198011158924,0
47576,76561197996873710,0
47577,76561198025927627,1
47578,76561199079718427,0
47579,76561198076263550,0
47580,76561198344209453,0
47581,76561198067583567,0
47582,76561197987660697,0
47583,76561198124338653,0
47584,76561198153085099,0
47585,76561198100326953,0
47586,76561197961368786,0
47587,76561198014746430,0
47588,76561198428904242,0
47589,76561198211858476,0
47590,76561198362229352,0
47591,76561198070502454,0
47592,76561197983671973,0
47593,76561198272890885,0
47594,76561198022858290,0
47595,76561197993359606,0
47596,76561197994551157,0
47597,76561199254401127,0
47598,76561198354759676,0
47599,76561198816737256,0
47600,76561197973396652,0
47601,76561198055490400,0
47602,76561198000399836,0
47603,76561198040138484,0
47604,76561198167746154,0
47605,76561197984175288,0
47606,76561197984501059,0
47607,76561198046986885,0
47608,76561198032571713,0
47609,76561198160886318,0
47610,76561197978673251,0
47611,76561198041537716,0
47612,76561198077141097,0
47613,76561198093105167,0
47614,76561198061806061,0
47615,76561198043515821,0
47616,76561198121813772,0
47617,76561199104327927,0
47618,76561198019974901,0
47619,76561197993894863,1
47620,76561198130535890,0
47621,76561198102287951,0
47622,76561198035752594,0
47623,76561198039200261,0
47624,76561197987774117,0
47625,76561198057841800,0
47626,76561197990120574,0
47627,76561197960272916,0
47628,76561198008013413,0
47629,76561198386230050,0
47630,76561197964708944,0
47631,76561198278174299,0
47632,76561198071655757,0
47633,76561198216754757,0
47634,76561198165288214,0
47635,76561198023640043,0
47636,76561197966353721,0
47637,76561198315933293,0
47638,76561198135490132,0
47639,76561198099336508,0
47640,76561197960443103,0
47641,76561198296989990,0
47642,76561198163071080,0
47643,76561198163339985,0
47644,76561197986040369,0
47645,76561198018057938,0
47646,76561198828885552,0
47647,76561198796896014,0
47648,76561198348729422,0
47649,76561197960287879,0
47650,76561198213874385,0
47651,76561198191735477,0
47652,76561197977886716,0
47653,76561198232384440,0
47654,76561198152442165,0
47655,76561198051279174,0
47656,76561198332178301,0
47657,76561197991007557,0
47658,76561198192082533,0
47659,76561197996002067,0
47660,76561198236461024,0
47661,76561198062934281,0
47662,76561198022591451,0
47663,76561198245088832,0
47664,76561197986015824,0
47665,76561198009196281,0
47666,76561198359776709,0
47667,76561198142060602,0
47668,76561198330840322,0
47669,76561198826854531,0
47670,76561198054898038,0
47671,76561198080804390,0
47672,76561199242739387,0
47673,76561198333284091,0
47674,76561198804708181,0
47675,76561198137812739,0
47676,76561197960383426,0
47677,76561198144241377,0
47678,76561197964285821,0
47679,76561198164649023,0
47680,76561198932014956,0
47681,76561198299309240,0
47682,76561198010415135,0
47683,76561197987111874,0
47684,76561197964425895,1
47685,76561198100005645,0
47686,76561198148449504,0
47687,76561198149508825,0
47688,76561198019712830,1
47689,76561198059356725,0
47690,76561199040524525,0
47691,76561198167282739,1
47692,76561197996557406,0
47693,76561198040333609,0
47694,76561199540033194,0
47695,76561198026402824,0
47696,76561198054875064,0
47697,76561199072911202,0
47698,76561198045974340,0
47699,76561198082948791,0
47700,76561197970599600,0
47701,76561198264600425,0
47702,76561198162801598,0
47703,76561198007486097,0
47704,76561198398644834,0
47705,76561198352721601,0
47706,76561198104257975,0
47707,76561199101287193,0
47708,76561197998670267,0
47709,76561198018791922,0
47710,76561198165256419,0
47711,76561197971366327,1
47712,76561198033438398,0
47713,76561197992013975,0
47714,76561197961714501,0
47715,76561198016296037,0
47716,76561198013819818,0
47717,76561197987691592,0
47718,76561198061178635,0
47719,76561198200799961,0
47720,76561198052833011,0
47721,76561198089000502,0
47722,76561198202305712,0
47723,76561198338632981,0
47724,76561198030055740,0
47725,76561197988386779,1
47726,76561197976356857,0
47727,76561198984464746,0
47728,76561198387020114,0
47729,76561198198900911,0
47730,76561197990181961,0
47731,76561198256511522,0
47732,76561197994654733,0
47733,76561198166103046,0
47734,76561198041820352,0
47735,76561198040424844,0
47736,76561197992870457,0
47737,76561198042321116,1
47738,76561197975685552,0
47739,76561198404909659,0
47740,76561198202405497,0
47741,76561197978773188,0
47742,76561198150966483,0
47743,76561198086669165,0
47744,76561198052024847,0
47745,76561197993270667,0
47746,76561197963568410,0
47747,76561198111816434,0
47748,76561198133517291,0
47749,76561198183225899,0
47750,76561197994294842,0
47751,76561198062969378,0
47752,76561198206986884,0
47753,76561198046333932,0
47754,76561198426525330,0
47755,76561198326821880,0
47756,76561198141009486,0
47757,76561198076894623,0
47758,76561198110272869,1
47759,76561198819874886,0
47760,76561198012445016,0
47761,76561197967629599,0
47762,76561198866951327,0
47763,76561198018557961,0
47764,76561198178497931,0
47765,76561198035742570,0
47766,76561198001722115,0
47767,76561197962297146,0
47768,76561198029272156,0
47769,76561198141965070,0
47770,76561198127101570,0
47771,76561198001709568,0
47772,76561198167413252,0
47773,76561198080161140,0
47774,76561198199046137,0
47775,76561198194544429,0
47776,76561198309527300,0
47777,76561198334029991,0
47778,76561198080558209,0
47779,76561198132870737,0
47780,76561198081554603,0
47781,76561198251424090,0
47782,76561198306036699,0
47783,76561198193471801,0
47784,76561198035103065,0
47785,76561198316211942,0
47786,76561197968664417,0
47787,76561198031217546,0
47788,76561198033587849,0
47789,76561198855877110,0
47790,76561198030657834,0
47791,76561198344258119,0
47792,76561197969368449,0
47793,76561198272480296,0
47794,76561198213511076,0
47795,76561198097439048,0
47796,76561198166073516,0
47797,76561198126941614,0
47798,76561197977426984,0
47799,76561198186512851,0
47800,76561198217198523,0
47801,76561198017321261,1
47802,76561198093679670,0
47803,76561198194951641,0
47804,76561197963612427,0
47805,76561198165243596,0
47806,76561198031259681,0
47807,76561197994872171,0
47808,76561198018615668,0
47809,76561198275730708,0
47810,76561198206143517,0
47811,76561198076731390,0
47812,76561198174259310,0
47813,76561198930564001,0
47814,76561198016723946,0
47815,76561198167251932,0
47816,76561198101162288,0
47817,76561198256819446,0
47818,76561198339949488,0
47819,76561198848412880,0
47820,76561198872577917,0
47821,76561198101564621,1
47822,76561198005390074,0
47823,76561198358681049,0
47824,76561198103398103,0
47825,76561197974259518,0
47826,76561198255711627,0
47827,76561198086746976,0
47828,76561198041757073,0
47829,76561198036477451,0
47830,76561198246098054,0
47831,76561198208350985,0
47832,76561198022341813,0
47833,76561198168692672,0
47834,76561198201892541,0
47835,76561197996838105,1
47836,76561198329579219,0
47837,76561199080589901,0
47838,76561198023054085,0
47839,76561197999370966,0
47840,76561198198478161,0
47841,76561198025295544,0
47842,76561198072393635,0
47843,76561198008867670,0
47844,76561198147964818,0
47845,76561198373492815,0
47846,76561198854334796,0
47847,76561198204970172,0
47848,76561198305887516,0
47849,76561198071068268,0
47850,76561198275836504,0
47851,76561197983409008,0
47852,76561198045154426,0
47853,76561198152206123,0
47854,76561198931490874,0
47855,76561198308397376,0
47856,76561199015264505,0
47857,76561198055242570,0
47858,76561198076501424,0
47859,76561198120358868,0
47860,76561198001588996,0
47861,76561198093910145,0
47862,76561198175979913,0
47863,76561198144646811,1
47864,76561198018484387,0
47865,76561198041261774,0
47866,76561198284365913,0
47867,76561198113183953,0
47868,76561198185554474,1
47869,76561198005092713,0
47870,76561198168998161,0
47871,76561198003308085,0
47872,76561198277718672,0
47873,76561198082276845,0
47874,76561198073692076,0
47875,76561198167446819,0
47876,76561197988879673,0
47877,76561197965378144,0
47878,76561198090080002,0
47879,76561197994904376,0
47880,76561198873574320,0
47881,76561198306807671,0
47882,76561198130939351,0
47883,76561198066819556,0
47884,76561199056661151,0
47885,76561197985950057,0
47886,76561197966056117,0
47887,76561198992248284,0
47888,76561198052260522,1
47889,76561198032507579,0
47890,76561198094369128,0
47891,76561198885427515,0
47892,76561198014889012,0
47893,76561198042348905,0
47894,76561197970343171,0
47895,76561198212648832,0
47896,76561198000826543,0
47897,76561197964187723,0
47898,76561198361739387,0
47899,76561198083776903,0
47900,76561197973827301,0
47901,76561198028619229,0
47902,76561198072983967,1
47903,76561198009751996,0
47904,76561198083354620,0
47905,76561198327331258,0
47906,76561198142172824,0
47907,76561197974005955,0
47908,76561197990358389,0
47909,76561197975918363,0
47910,76561198006000184,0
47911,76561197966587714,0
47912,76561198411598242,0
47913,76561198251486800,0
47914,76561198202906133,0
47915,76561198009915175,0
47916,76561198059089503,0
47917,76561198165581503,0
47918,76561197965472535,0
47919,76561198301344599,0
47920,76561198019975895,0
47921,76561198349530914,0
47922,76561198121009393,0
47923,76561198172095302,0
47924,76561198322386210,0
47925,76561198071059304,0
47926,76561198083891098,0
47927,76561198054601392,0
47928,76561198184264745,0
47929,76561198084056621,0
47930,76561198157174615,0
47931,76561198015416699,0
47932,76561198025179419,0
47933,76561197987049267,0
47934,76561197992072258,0
47935,76561198060366725,0
47936,76561198796087612,0
47937,76561197988312481,0
47938,76561198133809936,0
47939,76561198399491387,0
47940,76561198164461941,0
47941,76561198040966530,0
47942,76561199025241405,0
47943,76561198023249588,1
47944,76561198015468859,0
47945,76561198376692524,0
47946,76561198076765878,0
47947,76561198884186445,0
47948,76561198091711029,0
47949,76561198107103804,0
47950,76561198335890452,0
47951,76561198055720219,1
47952,76561197966431236,0
47953,76561198358661325,0
47954,76561198046976253,0
47955,76561198061622270,0
47956,76561198448478626,0
47957,76561198353203480,0
47958,76561198049822179,0
47959,76561198007044789,0
47960,76561198130390369,0
47961,76561198141765374,0
47962,76561197995041704,1
47963,76561198012390983,0
47964,76561198197497857,0
47965,76561198062235887,1
47966,76561197998489121,0
47967,76561198000972699,0
47968,76561198072057443,0
47969,76561199144904665,0
47970,76561197982870328,0
47971,76561198133199355,0
47972,76561198006855318,0
47973,76561198016790872,0
47974,76561198111941806,0
47975,76561199095763050,0
47976,76561199195322662,0
47977,76561198050450140,0
47978,76561197968576433,0
47979,76561198855988554,0
47980,76561198004662737,0
47981,76561198162000827,0
47982,76561198378858601,0
47983,76561198019838806,0
47984,76561198193908661,0
47985,76561198356553970,0
47986,76561197989704821,0
47987,76561199159518748,0
47988,76561198198885323,0
47989,76561197989407023,0
47990,76561198314243464,0
47991,76561198983491198,0
47992,76561199019954831,0
47993,76561198032000801,0
47994,76561198095881134,0
47995,76561198174011635,0
47996,76561197991719517,0
47997,76561198042802331,0
47998,76561197989885340,0
47999,76561198121607604,0
48000,76561197991749254,0
48001,76561198125318584,0
48002,76561198405185091,0
48003,76561198363414112,0
48004,76561199016473274,0
48005,76561198078784681,0
48006,76561198365527850,0
48007,76561198065596013,0
48008,76561198054700118,0
48009,76561197997089101,1
48010,76561198057213687,0
48011,76561197985393162,0
48012,76561197967177903,1
48013,76561198122429539,0
48014,76561198009458515,0
48015,76561198101974532,0
48016,76561198364729563,0
48017,76561198117903363,0
48018,76561198127127887,0
48019,76561198015316131,0
48020,76561199339466628,0
48021,76561198030989779,0
48022,76561198391514413,0
48023,76561198144654427,0
48024,76561198070420581,0
48025,76561197989871570,0
48026,76561198130078955,1
48027,76561198026951930,0
48028,76561198038701435,0
48029,76561198006537296,0
48030,76561197980827394,0
48031,76561197974267893,0
48032,76561199064667202,0
48033,76561198004744032,0
48034,76561198091548574,0
48035,76561198048026860,0
48036,76561198102119272,0
48037,76561198159593132,0
48038,76561198048617891,0
48039,76561197991820262,0
48040,76561198194241630,0
48041,76561198267723315,0
48042,76561198951951819,0
48043,76561198053705922,0
48044,76561198096098259,0
48045,76561198002969020,0
48046,76561198042783365,0
48047,76561198935656164,0
48048,76561197984481946,0
48049,76561198012957697,0
48050,76561198174649594,1
48051,76561198390207729,0
48052,76561198088650650,1
48053,76561198273153602,0
48054,76561198014692698,0
48055,76561197999170593,0
48056,76561198067750492,0
48057,76561198038861744,0
48058,76561198037192148,0
48059,76561198082837628,0
48060,76561198066528201,0
48061,76561198000839435,0
48062,76561198033135338,0
48063,76561198096711773,0
48064,76561198027295212,0
48065,76561198162674818,0
48066,76561198129741440,0
48067,76561198810919300,0
48068,76561199034256204,0
48069,76561198366323328,0
48070,76561197984274113,0
48071,76561197979917193,0
48072,76561198046212374,0
48073,76561198971885771,0
48074,76561198199405433,0
48075,76561198148917432,0
48076,76561198360902562,0
48077,76561198115156519,0
48078,76561198288492206,0
48079,76561198038307626,0
48080,76561197990573088,0
48081,76561197992846640,0
48082,76561198279829567,0
48083,76561198076101681,0
48084,76561198972161944,0
48085,76561198012914965,0
48086,76561198021529593,0
48087,76561199076161528,0
48088,76561197983222215,1
48089,76561197998812420,0
48090,76561198043645709,0
48091,76561198079853360,0
48092,76561197989769502,0
48093,76561199242709826,0
48094,76561198205668051,0
48095,76561197976284581,0
48096,76561198936105728,0
48097,76561198262946504,0
48098,76561198141287694,0
48099,76561198110796315,0
48100,76561198164421379,0
48101,76561198033438891,0
48102,76561198312045010,0
48103,76561198375492469,0
48104,76561197965528983,0
48105,76561199273206393,0
48106,76561197998792675,0
48107,76561197988648849,0
48108,76561198000144302,0
48109,76561198197969959,0
48110,76561198145894331,0
48111,76561198365052207,1
48112,76561198073168600,0
48113,76561198077689531,0
48114,76561198148407292,0
48115,76561198139108433,0
48116,76561198180086379,0
48117,76561198020450720,0
48118,76561198019196897,0
48119,76561198134421919,0
48120,76561198024942505,0
48121,76561198241914502,0
48122,76561197994510923,0
48123,76561198035471610,0
48124,76561198881050508,0
48125,76561198279601456,0
48126,76561198050749911,0
48127,76561198093420808,1
48128,76561198966731651,0
48129,76561197989951951,0
48130,76561198054106677,0
48131,76561198107655052,0
48132,76561198979329728,0
48133,76561198019624282,0
48134,76561197976834031,0
48135,76561198003047378,0
48136,76561198333874793,0
48137,76561198063613209,0
48138,76561198050234079,0
48139,76561199129055222,0
48140,76561198064323084,0
48141,76561198097572862,0
48142,76561198197143142,0
48143,76561197969428659,1
48144,76561198132271156,0
48145,76561198449192621,0
48146,76561198063215659,0
48147,76561197971428887,0
48148,76561198275924058,0
48149,76561198131178005,0
48150,76561198118307951,0
48151,76561197960322390,1
48152,76561198155777404,0
48153,76561198123418168,0
48154,76561198067559223,0
48155,76561198076785470,0
48156,76561198128412737,0
48157,76561198279794622,0
48158,76561198047100586,1
48159,76561198068063959,0
48160,76561198119448586,0
48161,76561198067902831,0
48162,76561198039599430,0
48163,76561198274230424,0
48164,76561198001516965,0
48165,76561197994907716,0
48166,76561198448761950,0
48167,76561198011457143,0
48168,76561199634084189,0
48169,76561198131918760,0
48170,76561198096635251,0
48171,76561198050980941,0
48172,76561198420866587,0
48173,76561197991618559,0
48174,76561198429808388,0
48175,76561198052275108,1
48176,76561199024500809,0
48177,76561197983634407,0
48178,76561198085476943,0
48179,76561198086847114,0
48180,76561198936232177,0
48181,76561198201597742,0
48182,76561197993944707,0
48183,76561198298777878,0
48184,76561197971254469,0
48185,76561198070089743,0
48186,76561198208768872,0
48187,76561197960458782,0
48188,76561197974886447,0
48189,76561198064335663,0
48190,76561197972571794,0
48191,76561198439060950,0
48192,76561198184107979,0
48193,76561198027792399,0
48194,76561198152621912,0
48195,76561197983311279,0
48196,76561198217888548,0
48197,76561198082627878,0
48198,76561198013933981,0
48199,76561198273273767,0
48200,76561198056177955,0
48201,76561197964904831,0
48202,76561198044309484,0
48203,76561197988657285,0
48204,76561198839579668,0
48205,76561198286146448,0
48206,76561198202375302,0
48207,76561198094491206,0
48208,76561198156531262,0
48209,76561198023732046,0
48210,76561198105746815,0
48211,76561198012465333,0
48212,76561198094425631,0
48213,76561198119269394,0
48214,76561198011870628,0
48215,76561198089125239,0
48216,76561198365096459,0
48217,76561198108781462,0
48218,76561198185927287,0
48219,76561197985170729,0
48220,76561198027036086,0
48221,76561199246878095,0
48222,76561197965516820,0
48223,76561197962264012,0
48224,76561197987580389,0
48225,76561198252912033,0
48226,76561197983758735,0
48227,76561198000450813,0
48228,76561198141389655,0
48229,76561198328685069,0
48230,76561198051486636,0
48231,76561198059442943,0
48232,76561198152337748,0
48233,76561198014174228,0
48234,76561198133249365,0
48235,76561198122061323,0
48236,76561198078870493,0
48237,76561198023339623,0
48238,76561197988160908,0
48239,76561198798349797,0
48240,76561198008265689,0
48241,76561197989120982,0
48242,76561197996806269,0
48243,76561198336342277,0
48244,76561198152022847,0
48245,76561197960270072,0
48246,76561198378093664,0
48247,76561198260980987,0
48248,76561198099575831,0
48249,76561198098152047,0
48250,76561198953434147,0
48251,76561197998532405,0
48252,76561198029995239,0
48253,76561197963298670,0
48254,76561197960586385,0
48255,76561198100359241,0
48256,76561197968990753,0
48257,76561199103167083,0
48258,76561198201512718,0
48259,76561198002216489,0
48260,76561198196621295,0
48261,76561198322043195,0
48262,76561198038136012,0
48263,76561198009068736,0
48264,76561198092621586,0
48265,76561198017136499,0
48266,76561198000288364,0
48267,76561198007414915,0
48268,76561198073871352,0
48269,76561198010167596,0
48270,76561198134571907,0
48271,76561198133892312,0
48272,76561199422327317,0
48273,76561197999746360,0
48274,76561198400917224,0
48275,76561198135357374,0
48276,76561197996240343,0
48277,76561198080474671,0
48278,76561197976037720,0
48279,76561197965676754,0
48280,76561198111565976,0
48281,76561199209273155,0
48282,76561198087363300,0
48283,76561197999527545,0
48284,76561198143063652,0
48285,76561197972148032,0
48286,76561198157347546,0
48287,76561198016296573,0
48288,76561198197754937,0
48289,76561198141543995,0
48290,76561198065737584,0
48291,76561198827455510,0
48292,76561198026042220,0
48293,76561198115644317,0
48294,76561197963808115,0
48295,76561198198042670,0
48296,76561198369946759,0
48297,76561197988170467,0
48298,76561198093638413,0
48299,76561198207268680,0
48300,76561198004050811,0
48301,76561198031133762,0
48302,76561198072625900,0
48303,76561198007022094,0
48304,76561198093182063,0
48305,76561198212207283,0
48306,76561199033949743,0
48307,76561197969152625,0
48308,76561198077040544,0
48309,76561197977879165,0
48310,76561198060994442,0
48311,76561197975468942,0
48312,76561198068379582,0
48313,76561199046510495,0
48314,76561198316410071,0
48315,76561198117121866,0
48316,76561198123233029,0
48317,76561198013243326,0
48318,76561197967805041,0
48319,76561198084960264,0
48320,76561198036552224,0
48321,76561198061432315,0
48322,76561197982929940,0
48323,76561198010110972,0
48324,76561198138757622,0
48325,76561198082694798,0
48326,76561198344900801,0
48327,76561197979603871,0
48328,76561198110811849,0
48329,76561197971551590,0
48330,76561198045618370,1
48331,76561197997181859,0
48332,76561197979488884,0
48333,76561198144596532,0
48334,76561198979405646,0
48335,76561198981786874,0
48336,76561198037776228,0
48337,76561197994123612,0
48338,76561198170355138,0
48339,76561198413480385,0
48340,76561198054606952,0
48341,76561198818829518,0
48342,76561198105853984,0
48343,76561198018839280,0
48344,76561198983956703,0
48345,76561198355836106,0
48346,76561198169136440,0
48347,76561198035441945,0
48348,76561198062140693,0
48349,76561197984162959,1
48350,76561198066422602,0
48351,76561197988103001,0
48352,76561198885587062,0
48353,76561198218693133,0
48354,76561197962631981,1
48355,76561198267543703,0
48356,76561198090044435,0
48357,76561198092782116,0
48358,76561197987233089,0
48359,76561198872718370,0
48360,76561197991206519,0
48361,76561198079376231,0
48362,76561198023415172,0
48363,76561197971074435,0
48364,76561198118119699,0
48365,76561198213800681,0
48366,76561197973601596,0
48367,76561197971984933,0
48368,76561199086901632,0
48369,76561198099394925,0
48370,76561198195775666,0
48371,76561197975205130,0
48372,76561197972407788,1
48373,76561197970170169,0
48374,76561198032582974,0
48375,76561198014148622,1
48376,76561199485337606,0
48377,76561198149979108,0
48378,76561198024728640,0
48379,76561198133566635,0
48380,76561198151976793,0
48381,76561198102334668,0
48382,76561197996557093,0
48383,76561198108546118,0
48384,76561198259477136,0
48385,76561197963603839,0
48386,76561197971935359,0
48387,76561197992459089,0
48388,76561198005440402,0
48389,76561198023982929,0
48390,76561197989160472,0
48391,76561198083053447,0
48392,76561198178513339,0
48393,76561198095850627,0
48394,76561198076090229,0
48395,76561198125445428,0
48396,76561198243610084,0
48397,76561198067011825,0
48398,76561197992401435,1
48399,76561198120381917,0
48400,76561198026895803,0
48401,76561198042779302,0
48402,76561198024091769,0
48403,76561198334757474,0
48404,76561198029431838,0
48405,76561198398327230,0
48406,76561198202495458,0
48407,76561198017009918,0
48408,76561197960385818,0
48409,76561198139196841,0
48410,76561198394163080,0
48411,76561198066751943,0
48412,76561198125367172,0
48413,76561197994432868,0
48414,76561198277887922,0
48415,76561198271588586,0
48416,76561198072648585,0
48417,76561199077658938,0
48418,76561197996148304,1
48419,76561197986945239,0
48420,76561198015865572,0
48421,76561199305302854,0
48422,76561199012034980,0
48423,76561198072054126,0
48424,76561198150034679,0
48425,76561198126403230,0
48426,76561197994690781,0
48427,76561197994040126,0
48428,76561198059777861,0
48429,76561198278363829,0
48430,76561198064748341,0
48431,76561198038474252,0
48432,76561198126647093,0
48433,76561198168127167,0
48434,76561198012270252,0
48435,76561198114172551,0
48436,76561199159695999,0
48437,76561198056921000,0
48438,76561198028153806,0
48439,76561197977156695,0
48440,76561197985879359,0
48441,76561198138899212,0
48442,76561198098528062,0
48443,76561198042457936,0
48444,76561199237237055,0
48445,76561198063840611,0
48446,76561199229338416,0
48447,76561198112947357,0
48448,76561198281517410,0
48449,76561199189460115,0
48450,76561198299702101,0
48451,76561198246127024,0
48452,76561198027302867,0
48453,76561198033892619,0
48454,76561198313328620,0
48455,76561198029951661,0
48456,76561198136294712,0
48457,76561198198186614,0
48458,76561198206484303,0
48459,76561197961211939,0
48460,76561198005478558,0
48461,76561198834272020,1
48462,76561197974184012,0
48463,76561197970648898,0
48464,76561198048004398,0
48465,76561198112024292,0
48466,76561198065815132,0
48467,76561198287667101,0
48468,76561198005057911,0
48469,76561198057540011,0
48470,76561198082887683,0
48471,76561197995265456,0
48472,76561197963151703,0
48473,76561198371155658,0
48474,76561197974412795,0
48475,76561197977308281,0
48476,76561197985426539,0
48477,76561198031524635,0
48478,76561197976050809,0
48479,76561197986578101,0
48480,76561198087199911,0
48481,76561197978121060,0
48482,76561198028272230,0
48483,76561198126819904,0
48484,76561198126355794,0
48485,76561197960759288,0
48486,76561197999395947,0
48487,76561198053757132,0
48488,76561198053170982,0
48489,76561198179701007,0
48490,76561199385246073,0
48491,76561199159986096,0
48492,76561198080824265,0
48493,76561198037442145,0
48494,76561197966953966,0
48495,76561199112630217,0
48496,76561198059518059,0
48497,76561198167479944,0
48498,76561198033635425,0
48499,76561198083482001,0
48500,76561199056091910,0
48501,76561198454485028,0
48502,76561199207285119,0
48503,76561198074267531,0
48504,76561197995494662,0
48505,76561198041225559,0
48506,76561198203939807,0
48507,76561198075813402,0
48508,76561198155841181,0
48509,76561198236386524,0
48510,76561198071197519,0
48511,76561198281187833,0
48512,76561197978755030,0
48513,76561198150258513,0
48514,76561198021517693,0
48515,76561198439924885,0
48516,76561198024070104,0
48517,76561198355440406,0
48518,76561198003189241,0
48519,76561197991840125,0
48520,76561198262494994,0
48521,76561198041981346,0
48522,76561198075825494,0
48523,76561198972466641,0
48524,76561197960886896,0
48525,76561198166861983,0
48526,76561198013488333,0
48527,76561199050055146,0
48528,76561198077190509,0
48529,76561197991536824,0
48530,76561198368614941,0
48531,76561198140436196,1
48532,76561198021365553,0
48533,76561198036508074,0
48534,76561198037113903,0
48535,76561198203417105,0
48536,76561198116935106,0
48537,76561198031613499,0
48538,76561198963753462,0
48539,76561198882291466,0
48540,76561198149822182,0
48541,76561198045614276,0
48542,76561198233960344,0
